  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
  0.00000E+00   3.00000E-01   6.00000E-01   9.00000E-01   1.20000E+00   1.50000E+00   1.80000E+00   2.10005E+00   2.40305E+00   2.71636E+00   3.04769E+00
